1588,2.8,1419.6
1605,3.0,1452.4
1623,3.0,1444.8
1641,3.0,1458.8
1658,2.7,1462.2
1676,2.9,1477.3
1693,3.0,1446.9
1712,2.8,1454.9
1729,2.6,1450.0
1746,2.5,1438.6
1764,2.5,1474.9
1782,2.6,1482.2
1800,2.5,1487.9
1817,2.6,1462.3
1835,2.7,1474.2
1853,2.8,1469.8
1870,2.8,1491.2
1888,2.7,1478.5
1906,2.8,1475.2
1924,2.7,1487.4
1941,2.7,1470.1
1958,2.8,1467.0
1977,2.7,1469.8
1994,2.9,1449.9
2012,3.2,1425.7
2029,3.4,1447.2
2048,3.5,1439.1
2065,3.5,1427.3
2082,3.5,1420.3
2100,3.7,1447.1
2118,3.4,1429.2
2136,3.5,1454.2
2153,3.6,1433.4
2171,3.5,1443.0
2189,3.4,1474.7
2206,3.5,1446.3
2224,3.6,1438.0
2242,3.5,1426.1
2259,3.5,1449.7
2277,3.6,1472.1
2294,3.2,1463.7
2313,3.0,1473.6
2330,3.0,1460.7
2348,3.1,1460.8
2365,3.0,1446.7
2383,3.1,1433.9
2401,3.3,1437.1
2418,3.3,1411.2
2436,3.1,1410.6
2454,3.3,1406.4
2471,3.4,1408.9
2489,3.6,1429.8
2507,3.7,1431.1
2525,3.5,1437.2
2542,3.7,1412.5
2560,3.5,1384.2
2578,3.9,1409.4
2595,4.0,1404.6
2613,4.1,1399.0
2630,4.1,1430.8
2649,3.9,1443.5
2666,3.7,1433.2
2683,3.6,1439.5
2701,3.6,1459.7
2719,3.6,1460.8
2737,3.6,1445.6
2754,3.4,1442.1
2772,3.1,1454.5
2790,3.1,1447.7
2807,3.2,1464.9
2825,3.0,1495.1
2843,2.9,1494.8
2861,2.8,1492.9
2878,2.9,1486.3
2895,2.9,1474.0
2914,2.8,1472.3
2931,2.9,1479.1
2949,3.0,1466.3
2966,3.3,1458.0
2984,3.0,1442.8
3002,2.9,1472.8
3019,2.8,1476.1
3038,2.9,1466.8
3055,3.0,1459.7
3073,2.7,1458.7
3090,2.7,1444.2
3108,2.9,1420.1
3126,3.0,1421.8
3143,3.0,1427.6
3161,2.8,1410.5
3179,2.9,1442.8
3196,2.9,1429.8
3214,3.1,1429.4
3231,2.9,1428.8
3250,2.9,1430.2
3267,2.9,1445.6
3284,3.2,1443.3
3303,3.1,1462.1
3320,3.1,1465.6
3338,3.2,1473.6
3355,3.2,1488.2
3374,3.2,1477.6
3391,3.2,1473.6
3408,3.2,1488.5
3426,3.1,1469.3
3444,3.4,1500.0
3462,3.3,1498.9
3479,3.2,1485.7
3496,2.9,1466.2
3515,3.2,1476.3
3532,3.2,1493.3
3550,3.4,1493.3
3567,3.3,1462.5
3586,3.4,1432.0
3603,3.3,1413.9
3620,3.6,1377.6
3639,3.8,1370.9
3656,3.9,1372.8
3674,3.8,1382.0
3691,4.0,1375.3
3709,3.9,1367.2
3727,3.7,1351.2
3744,3.9,1331.1
3762,3.8,1338.2
3780,4.0,1367.7
3798,3.6,1390.3
3815,3.7,1370.9
3832,3.5,1371.3
3851,3.4,1374.1
3868,3.3,1376.8
3886,3.4,1378.3
3904,3.1,1389.6
3921,2.9,1384.0
3939,2.9,1379.8
3956,3.0,1369.3
3975,2.8,1365.5
3992,2.7,1383.1
4009,2.7,1384.9
4027,2.5,1398.6
4045,2.6,1418.3
4063,2.5,1384.1
4080,2.9,1382.8
4098,2.8,1387.2
4116,2.6,1367.4
4133,2.8,1384.0
4151,2.9,1413.9
4169,2.7,1413.2
4187,2.7,1434.4
4204,2.8,1432.0
4221,2.9,1441.9
4240,3.0,1452.7
4257,3.0,1439.6
4275,3.1,1425.3
4292,3.1,1432.0
4311,3.4,1435.7
4328,3.5,1409.6
4345,3.3,1444.6
4363,3.2,1432.7
4381,3.3,1420.1
4399,3.6,1408.3
4416,3.3,1419.3
4434,3.4,1416.9
4452,3.4,1413.2
4469,3.4,1384.3
4487,3.5,1415.1
4505,3.6,1434.1
4523,3.5,1427.0
4540,3.6,1463.4
4557,3.7,1475.5
4576,3.8,1464.3
4593,3.7,1464.0
4611,3.6,1460.8
4628,3.6,1425.2
4646,3.4,1403.5
4664,3.2,1423.6
4681,3.3,1449.0
4699,3.6,1451.0
4717,3.6,1423.0
4734,3.8,1457.2
4752,4.0,1461.1
4770,3.8,1466.9
4788,3.6,1465.7
4805,3.8,1469.5
4823,3.7,1460.0
4841,3.4,1471.4
4858,3.3,1468.3
4876,3.4,1464.2
4893,3.3,1494.6
4912,3.5,1504.9
4929,3.5,1526.4
4946,3.3,1535.1
4964,3.2,1530.3
4982,3.0,1512.0
5000,2.7,1513.9
5017,2.8,1511.3
5036,2.6,1509.8
5053,2.6,1505.5
5070,2.8,1493.2
5088,2.6,1494.6
5106,2.8,1490.5
5124,3.1,1493.3
5141,3.2,1484.7
5158,2.9,1491.1
5177,3.1,1478.9
5194,2.9,1487.1
5212,3.2,1498.0
5229,3.3,1479.2
5248,3.5,1489.5
5265,3.4,1496.6
5282,3.7,1498.9
5301,3.4,1476.3
5318,3.6,1468.3
5336,3.6,1455.4
5353,3.5,1474.8
5371,3.5,1482.0
5389,3.4,1463.9
5406,3.3,1456.7
5424,3.3,1454.4
5442,3.4,1434.7
5459,3.4,1410.3
5477,3.3,1388.3
5494,3.2,1377.4
5513,3.5,1392.0
5530,3.5,1391.6
5548,3.8,1382.8
5566,3.7,1373.2
5583,4.0,1371.3
5601,4.1,1399.3
5618,4.0,1403.3
5637,4.0,1384.1
5654,4.1,1377.5
5671,4.1,1403.1
5689,3.7,1393.1
5707,3.5,1393.4
5725,3.7,1402.7
5742,3.8,1413.9
5760,4.1,1420.8
5778,3.9,1401.8
5795,3.8,1381.0
5813,3.7,1370.2
5830,3.5,1355.3
5849,3.4,1392.5
5866,3.1,1397.5
5883,3.2,1393.4
5902,3.2,1382.6
5919,3.3,1396.6
5937,3.4,1403.9
5954,3.3,1409.9
5972,3.3,1396.5
5990,3.4,1413.9
6007,3.2,1415.9
6025,3.1,1403.1
6043,3.0,1415.5
6061,3.2,1416.5
6078,3.0,1440.7
6095,2.9,1425.8
6114,2.9,1437.6
6131,2.8,1399.7
6149,3.0,1415.2
6167,3.1,1423.1
6184,3.2,1430.1
6202,3.1,1416.7
6219,2.8,1428.9
6238,3.0,1390.2
6255,3.2,1417.2
6273,3.1,1405.4
6290,3.3,1400.9
6308,3.2,1403.2
6326,2.9,1388.9
6343,2.9,1397.4
6361,2.8,1396.2
6379,2.6,1417.8
6396,2.5,1441.5
6414,2.6,1441.6
6432,2.5,1448.1
6450,2.5,1436.7
6467,2.4,1424.5
6484,2.3,1432.1
6503,2.6,1426.3
6520,2.3,1451.8
6538,2.4,1462.1
6555,2.6,1455.9
6574,2.5,1474.3
6591,2.5,1509.8
6608,2.4,1532.3
6626,2.6,1526.8
6644,2.6,1497.0
6662,2.6,1496.0
6679,2.8,1488.7
6697,2.7,1491.5
6715,2.6,1456.9
6732,2.5,1468.3
6750,2.7,1490.0
6768,2.6,1497.1
6786,2.7,1470.2
6803,2.7,1468.0
6820,2.7,1430.6
6839,2.7,1460.0
6856,2.6,1427.1
6874,2.6,1406.2
6891,2.7,1412.4
6909,2.7,1430.9
6927,2.8,1437.6
6944,3.2,1412.4
6962,3.1,1405.1
6980,3.1,1406.7
6998,3.2,1417.7
7015,3.1,1415.7
7033,3.0,1401.3
7051,3.3,1371.7
7068,3.2,1381.8
7086,3.3,1396.7
7104,3.2,1427.8
7121,3.0,1403.3
7139,3.3,1417.9
7156,3.3,1402.3
7175,3.2,1380.5
7192,3.2,1372.9
7209,3.0,1395.8
7227,2.9,1401.5
7245,3.0,1391.7
7263,3.2,1403.2
7280,3.0,1416.3
7299,3.1,1423.0
7316,2.9,1426.0
7333,2.7,1447.3
7351,2.6,1463.5
7369,2.7,1450.8
7387,2.5,1424.6
7404,2.6,1454.3
7421,2.3,1471.3
7440,2.4,1476.2
7457,2.5,1470.0
7475,2.3,1480.5
7492,2.2,1451.2
7511,2.2,1474.7
7528,2.2,1463.3
7545,2.2,1470.5
7564,2.1,1447.3
7581,2.1,1422.5
7599,2.4,1435.4
7616,2.4,1438.9
7634,2.5,1409.9
7652,2.5,1386.6
7669,2.7,1383.3
7687,2.7,1358.4
7705,2.9,1327.4
7723,2.8,1340.2
7740,2.7,1362.0
7757,2.8,1366.9
7776,2.9,1385.0
7793,3.0,1372.8
7811,3.0,1394.7
7829,3.1,1373.9
7846,3.4,1387.2
7864,3.3,1391.7
7881,3.2,1379.3
7900,3.4,1376.8
7917,3.3,1400.7
7934,3.3,1400.2
7952,3.0,1400.3
7970,3.0,1420.6
7988,3.2,1438.6
8005,3.4,1457.5
8023,3.3,1433.5
8041,3.5,1421.5
8058,3.5,1403.9
8076,3.5,1401.6
8093,3.2,1409.8
8112,3.3,1430.6
8129,3.3,1431.1
8146,3.4,1419.1
8165,3.4,1408.8
8182,3.4,1399.8
8200,3.6,1395.1
8217,3.4,1425.3
8236,3.4,1458.6
8253,3.3,1464.0
8270,3.2,1458.1
8288,3.0,1444.1
8306,3.0,1445.1
8324,2.9,1453.5
8341,3.0,1461.2
8358,2.9,1453.7
8377,3.2,1439.9
8394,2.9,1418.6
8412,2.8,1411.8
8430,3.1,1408.0
8448,3.1,1402.7
8465,3.2,1392.7
8482,3.1,1381.2
8501,3.3,1381.9
8518,3.5,1349.7
8536,3.4,1336.0
8553,3.2,1336.9
8571,3.3,1345.0
8589,3.4,1368.9
8606,3.3,1376.8
8624,3.3,1402.4
8642,3.5,1414.4
8659,3.4,1428.8
8677,3.4,1456.9
8695,3.4,1472.7
8713,3.4,1484.3
8730,3.3,1509.5
8748,3.0,1503.8
8766,2.9,1531.3
8783,2.9,1538.0
8801,2.9,1556.9
8818,3.1,1550.3
8837,3.4,1551.3
8854,3.5,1522.9
8871,3.5,1521.2
8889,3.5,1492.8
8907,3.6,1459.1
8925,3.3,1476.6
8942,3.2,1481.0
8961,3.1,1463.0
8978,3.0,1441.5
8995,3.0,1434.1
9013,3.1,1420.7
9031,3.2,1441.7
9049,3.0,1429.3
9066,3.0,1404.9
9083,2.9,1388.9
9102,2.8,1403.3
9119,2.7,1412.3
9137,2.7,1441.2
9154,2.7,1446.0
9172,2.6,1451.9
9190,2.4,1480.0
9207,2.7,1442.8
9225,2.8,1425.3
9243,2.9,1446.0
9261,2.9,1443.0
9278,2.7,1449.6
9296,2.6,1440.2
9314,2.6,1420.3
9331,2.8,1395.4
9349,2.9,1400.5
9367,2.8,1414.5
9384,2.9,1399.7
9402,2.8,1386.5
9419,2.6,1352.7
9438,2.5,1348.3
9455,2.7,1363.1
9473,2.9,1360.5
9490,2.9,1394.7
9508,2.9,1413.1
9526,3.0,1386.7
9543,3.0,1400.0
9562,2.9,1415.1
9579,2.8,1441.5
9596,2.9,1460.5
9614,2.7,1470.0
9632,2.8,1454.6
9650,2.9,1449.7
9667,3.1,1468.5
9684,3.2,1482.3
9703,3.4,1489.2
9720,3.6,1481.0
9738,3.3,1462.3
9755,3.0,1464.7
9774,3.1,1445.3
9791,3.2,1415.5
9808,3.2,1412.0
9827,3.4,1424.3
9844,3.5,1429.6
9862,3.6,1419.3
9879,3.5,1433.7
9897,3.9,1450.2
9915,3.9,1458.3
9932,3.8,1454.5
9950,3.7,1435.5
9968,3.7,1431.1
9986,3.4,1441.0
10003,3.3,1459.7
10021,3.4,1478.1
10041,3.5,1476.9
10059,3.5,1465.6
10078,3.3,1472.5
10097,3.1,1507.9
10116,3.0,1508.5
10134,2.9,1511.0
10152,3.1,1497.3
10172,3.2,1473.9
10190,2.9,1449.4
10209,2.6,1456.8
10228,2.6,1460.0
10247,2.7,1452.0
10265,2.8,1465.9
10284,3.2,1466.9
10303,3.3,1455.5
10321,3.5,1456.5
10340,3.5,1436.7
10359,3.3,1441.0
10378,3.3,1439.5
10396,3.2,1423.3
10415,3.2,1399.4
10434,3.3,1389.8
10452,3.1,1413.9
10471,2.9,1419.1
10489,3.1,1431.1
10509,3.2,1444.0
10527,3.2,1454.4
10546,3.1,1477.5
10565,2.9,1474.3
10584,2.5,1463.0
10602,2.7,1452.5
10620,2.5,1449.7
10640,2.4,1456.6
10658,2.3,1485.2
10677,2.4,1474.9
10696,2.5,1485.8
10715,2.4,1506.0
10733,2.5,1513.1
10752,2.4,1512.2
10771,2.6,1535.2
10789,2.7,1546.8
10808,2.8,1522.8
10827,2.8,1497.3
10846,3.0,1467.5
10864,3.0,1457.5
10883,3.0,1476.3
10902,3.0,1487.9
10920,3.1,1469.2
10939,3.4,1483.6
10958,3.4,1471.9
10977,3.3,1491.4
10995,3.2,1459.8
11014,3.2,1440.9
11033,3.1,1430.3
11052,3.3,1413.2
11070,3.1,1413.1
11088,2.8,1398.2
11108,2.7,1390.2
11126,2.9,1407.6
11145,2.8,1438.2
11164,2.8,1425.1
11183,3.0,1404.8
11201,2.9,1412.7
11219,2.8,1438.5
11239,2.9,1434.2
11257,3.2,1407.7
11276,3.4,1420.2
11295,3.7,1433.9
11314,3.8,1460.7
11332,3.9,1439.3
11351,3.6,1458.3
11370,3.6,1452.7
11388,3.7,1448.1
11407,3.8,1473.5
11426,3.6,1471.9
11445,3.5,1448.8
11463,3.7,1476.6
11482,3.6,1475.9
11501,3.5,1443.9
11520,3.4,1436.1
11538,3.4,1414.7
11557,3.3,1417.6
11576,3.0,1416.3
11594,2.9,1418.0
11613,2.9,1384.7
11632,3.1,1392.9
11651,3.2,1359.0
11669,3.3,1331.7
11687,3.4,1346.5
11707,3.4,1345.6
11725,3.4,1337.5
11744,3.2,1363.5
11763,2.9,1329.8
11782,3.0,1345.9
11800,3.2,1376.1
11819,3.3,1353.4
11838,3.0,1372.1
11856,3.2,1397.5
11875,3.3,1395.5
11894,3.2,1384.3
11913,3.1,1393.8
11931,3.0,1415.3
11950,3.1,1430.8
11969,3.2,1430.6
11987,3.1,1410.7
12006,3.0,1420.6
12025,2.9,1429.8
12044,2.9,1428.9
12062,2.9,1460.6
12081,2.7,1448.9
12100,2.5,1423.9
12119,2.7,1427.7
12137,2.7,1420.2
12156,2.4,1396.7
12175,2.2,1375.3
12193,2.4,1399.4
12212,2.4,1396.0
12231,2.4,1394.3
12250,2.2,1391.1
12268,2.3,1409.3
12286,2.4,1418.0
12306,2.1,1407.1
12324,2.5,1423.9
12343,2.5,1403.7
12362,2.7,1405.0
12381,2.9,1413.9
12399,3.0,1413.3
12418,2.7,1412.2
12437,2.7,1434.6
12455,2.7,1461.1
12474,2.9,1481.1
12493,2.8,1457.5
12512,2.7,1462.0
12530,2.8,1449.5
12549,2.9,1472.7
12568,2.8,1487.5
12587,2.8,1505.7
12605,3.1,1489.3
12624,2.9,1464.8
12643,2.9,1458.7
12661,3.0,1443.3
12680,3.0,1427.1
12699,3.3,1428.4
12718,3.5,1439.8
12736,3.6,1426.7
12755,3.7,1419.7
12774,3.4,1420.7
12792,3.3,1441.0
12811,3.4,1452.2
12830,3.3,1452.6
12849,3.1,1437.4
12867,3.1,1421.4
12886,3.1,1427.8
12905,3.1,1425.7
12923,2.9,1436.0
12942,3.0,1430.3
12961,3.0,1426.2
12980,3.0,1444.9
12998,2.9,1465.1
13017,2.7,1479.2
13036,2.8,1471.1
13054,2.6,1480.5
13073,2.7,1452.3
13092,3.0,1429.0
13111,3.0,1431.9
13129,3.1,1448.2
13148,3.2,1447.3
13167,3.3,1453.1
13186,3.2,1447.8
13204,3.4,1461.3
13223,3.7,1468.1
13242,3.9,1469.9
13260,3.6,1458.9
13279,3.4,1466.3
13298,3.2,1465.7
13317,3.2,1465.9
13335,3.2,1486.0
13355,3.4,1490.0
13373,3.4,1518.5
13391,3.4,1532.2
13410,3.5,1525.3
13429,3.4,1517.2
13448,3.3,1512.4
13466,3.4,1498.9
13485,3.4,1508.1
13504,3.1,1524.1
13522,3.0,1525.6
13541,2.9,1533.6
13560,3.3,1561.1
13579,3.4,1539.4
13597,3.5,1534.8
13616,3.5,1504.1
13635,3.5,1467.8
13654,3.4,1466.5
13672,3.4,1448.1
13691,3.4,1461.1
13710,3.2,1473.1
13728,3.2,1483.2
13747,3.2,1473.4
13766,3.3,1476.7
13785,3.1,1440.0
13803,3.0,1422.9
13822,2.9,1401.8
13841,2.7,1400.1
13859,2.4,1389.5
13878,2.2,1392.7
13897,2.2,1391.4
13916,2.1,1420.9
13934,2.2,1449.8
13954,2.5,1421.4
13972,2.4,1433.2
13990,2.3,1414.7
14009,2.1,1389.9
14028,2.3,1389.8
14047,2.5,1396.3
14065,2.2,1398.0
14084,2.2,1403.2
14103,2.4,1418.4
14121,2.5,1428.5
14140,2.5,1422.2
14159,2.7,1425.9
14178,2.9,1437.2
14196,3.1,1418.8
14215,3.1,1424.1
14234,2.8,1403.9
14253,2.7,1413.2
14271,2.7,1394.6
14290,2.7,1412.6
14309,2.9,1445.3
14327,2.8,1440.0
14346,2.5,1437.5
14365,2.7,1423.0
14384,2.6,1438.1
14402,2.7,1421.8
14422,2.6,1409.5
14440,2.7,1429.5
14458,2.9,1431.5
14477,2.6,1411.9
14496,2.5,1413.2
14515,2.6,1380.3
14533,2.6,1389.6
14553,2.7,1375.7
14571,2.9,1392.4
14589,3.1,1375.6
14608,3.2,1360.5
14627,3.5,1340.7
14646,3.6,1369.3
14664,3.4,1401.2
14683,3.7,1411.5
14702,3.7,1413.8
14721,3.8,1445.5
14739,3.8,1448.0
14758,3.8,1434.5
14777,4.0,1464.0
14795,4.2,1466.2
14814,4.0,1471.0
14833,4.2,1472.7
14852,4.1,1507.3
14870,4.0,1523.3
14889,3.7,1530.5
14908,3.6,1533.0
14926,3.5,1559.4
14945,3.5,1544.7
14964,3.8,1537.8
14983,3.6,1521.4
15001,3.5,1532.0
15021,3.4,1510.9
15039,3.4,1522.1
15057,3.3,1537.7
15076,3.2,1519.9
15095,3.0,1514.1
15114,3.0,1525.1
15132,2.7,1543.1
15152,2.5,1542.7
15170,2.5,1505.1
15188,2.5,1524.4
15207,2.3,1514.5
15226,2.5,1478.8
15245,2.3,1465.5
15263,2.1,1448.6
15282,2.3,1452.8
15301,2.3,1439.4
15320,2.4,1442.6
15338,2.4,1419.5
15357,2.2,1393.0
15376,2.1,1389.5
15394,2.4,1409.1
15413,2.5,1394.3
15432,2.8,1368.7
15451,2.9,1342.6
15469,3.1,1343.1
15489,3.1,1319.0
15507,3.4,1340.6
15525,3.0,1377.6
15544,3.1,1381.2
15563,3.0,1371.3
15582,2.9,1385.7
15600,2.8,1381.1
15620,2.9,1398.1
15638,2.9,1394.3
15656,3.1,1416.5
15675,3.3,1443.7
15694,3.2,1460.4
15713,3.0,1474.7
15731,3.1,1470.5
15751,3.1,1467.5
15769,3.1,1489.3
15788,3.3,1475.2
15806,3.1,1468.5
15825,3.4,1463.6
15844,3.5,1460.7
15862,3.9,1492.6
15881,3.8,1465.1
15900,4.1,1472.8
15919,3.8,1449.8
15937,3.8,1443.0
15956,3.7,1424.0
15975,3.7,1406.6
15993,3.6,1379.3
16012,3.8,1360.7
16031,3.8,1369.9
16050,3.6,1389.4
16068,3.6,1372.8
16088,3.4,1404.3
16106,3.4,1388.3
16124,3.3,1374.9
16143,3.3,1396.8
16162,3.1,1398.7
16181,3.2,1415.3
16199,3.0,1424.1
16219,3.2,1445.8
16237,3.0,1460.2
16256,3.1,1464.5
16274,3.1,1471.8
16293,3.3,1481.5
16312,3.1,1486.5
16330,3.0,1477.8
16350,3.1,1462.5
16368,3.1,1477.1
16387,3.2,1481.6
16405,3.5,1473.2
16424,3.2,1475.4
16443,3.4,1455.2
16461,3.4,1427.8
16480,3.3,1441.5
16499,3.3,1436.7
16518,3.2,1435.6
16536,3.1,1434.0
16556,3.0,1458.8
16574,2.9,1465.7
16592,2.9,1477.3
16611,3.1,1491.7
16630,3.2,1515.0
16649,3.3,1522.1
16667,3.2,1529.7
16687,3.0,1499.3
16705,2.6,1523.2
16723,2.8,1535.4
16742,2.6,1560.1
16761,2.5,1576.1
16780,2.8,1568.7
16798,2.7,1559.9
16818,2.6,1539.9
16836,2.8,1542.4
16855,3.0,1504.6
16873,3.1,1510.6
16892,2.9,1479.6
16911,2.7,1485.1
16929,2.9,1452.7
16949,2.9,1450.3
16967,3.0,1457.4
16986,2.9,1485.1
17004,3.0,1476.7
17024,3.2,1464.2
17042,3.5,1435.6
17060,3.4,1438.7
17079,3.2,1419.0
17098,3.3,1426.0
17117,3.6,1416.6
17135,3.8,1415.4
17155,3.6,1439.5
17173,3.3,1418.3
17191,3.5,1433.5
17210,3.6,1410.2
17229,3.5,1415.0
17248,3.5,1424.3
17266,3.5,1426.2
17286,3.6,1409.6
17304,3.7,1412.4
17323,3.3,1417.1
17341,3.2,1412.1
17360,3.2,1421.0
17379,3.3,1426.9
17397,3.1,1413.0
17417,3.0,1420.6
17435,2.8,1429.0
17454,2.9,1427.4
17472,2.9,1434.8
17491,2.6,1424.1
17510,2.6,1448.8
17528,2.6,1464.0
17548,2.5,1469.5
17566,2.6,1440.2
17585,2.6,1457.7
17603,2.5,1454.3
17623,2.6,1460.1
17641,2.4,1482.0
17659,2.3,1472.9
17678,2.1,1493.3
17697,2.3,1522.4
17716,2.1,1533.2
17734,2.1,1546.4
17754,1.8,1533.6
17772,1.9,1534.9
17790,2.1,1544.3
17809,2.2,1528.5
17828,2.0,1510.2
17847,2.0,1509.0
17865,2.0,1507.7
17885,2.2,1493.0
17903,2.1,1474.1
17922,2.1,1450.3
17940,2.2,1454.3
17959,2.4,1464.0
17978,2.4,1461.1
17996,2.5,1454.8
18016,2.7,1450.4
18034,2.8,1411.8
18053,2.8,1421.1
18071,2.7,1402.4
18091,2.9,1424.7
18109,2.6,1415.6
18127,2.8,1447.1
18147,2.9,1452.9
18165,2.8,1447.8
18184,2.7,1429.8
18202,3.0,1451.6
18222,3.1,1465.2
18240,3.2,1464.6
18258,3.4,1443.8
18277,3.6,1441.9
18296,3.4,1440.2
18315,3.2,1433.1
18333,3.4,1470.4
18353,3.4,1460.9
18371,3.6,1490.3
18390,3.3,1485.1
18408,3.5,1492.6
18427,3.5,1487.1
18446,3.3,1482.9
18464,3.4,1494.7
18484,3.6,1524.9
18502,3.6,1535.7
18521,3.7,1534.3
18539,3.5,1542.7
18558,3.2,1534.4
18577,2.9,1518.0
18595,3.1,1493.0
18615,3.2,1519.9
18633,2.9,1487.2
18652,3.2,1490.4
18670,3.0,1476.0
18690,3.1,1458.9
18708,2.9,1473.2
18726,2.7,1447.7
18746,2.6,1435.1
18764,2.7,1422.3
18783,2.6,1394.0
18801,2.4,1393.3
18821,2.3,1406.8
18839,2.5,1381.3
18857,2.5,1389.0
18876,2.5,1398.5
18895,2.7,1420.5
18914,2.6,1386.5
18932,2.5,1395.9
18952,2.3,1392.7
18970,2.6,1374.1
18989,2.6,1395.9
19007,2.7,1372.2
19026,2.7,1399.5
19045,2.9,1395.8
19063,2.7,1419.0
19083,2.7,1414.6
19101,2.9,1411.1
19120,2.8,1388.6
19138,2.6,1389.6
19158,2.8,1383.3
19176,2.9,1361.4
19194,2.9,1370.9
19214,2.9,1388.8
19232,3.0,1404.1
19251,2.9,1422.1
19269,2.9,1446.4
19289,2.8,1410.3
19307,2.7,1448.7
19325,2.7,1425.3
19345,2.7,1420.8
19363,2.9,1429.3
19382,2.7,1467.3
19400,2.8,1454.0
19420,2.8,1444.5
19438,3.2,1451.5
19457,2.9,1473.0
19475,2.9,1480.9
19494,2.6,1460.4
19513,2.3,1463.3
19531,2.4,1444.0
19551,2.6,1443.3
19569,2.3,1436.0
19588,2.5,1457.2
19606,2.5,1455.1
19625,2.8,1463.4
19644,2.7,1487.5
19662,2.4,1470.9
19682,2.5,1449.9
19700,2.3,1433.7
19719,2.4,1433.1
19737,2.1,1413.1
19757,2.2,1391.5
19775,2.3,1387.5
19793,2.6,1404.8
19813,2.9,1393.5
19831,3.0,1397.8
19850,2.7,1376.6
19868,2.7,1366.0
19888,2.8,1364.9
19906,2.9,1366.6
19924,2.7,1372.4
19944,2.9,1358.2
19962,3.0,1352.1
19981,2.8,1358.3
19999,3.0,1364.7
20019,2.9,1373.9
20037,3.0,1399.6
20056,3.1,1416.0
20074,3.3,1430.1
20093,3.2,1434.0
20112,3.3,1424.2
20130,3.2,1439.6
20150,3.5,1465.1
20168,3.8,1485.0
20187,3.8,1494.8
20205,3.7,1471.5
20225,3.9,1485.4
20243,3.7,1496.6
20261,3.6,1522.1
20281,3.6,1520.6
20299,3.6,1517.4
20318,3.4,1528.1
20336,3.7,1521.7
20356,3.8,1508.5
20374,3.6,1501.2
20392,3.6,1494.6
20412,3.4,1515.3
20430,3.6,1512.2
20449,3.3,1499.7
20467,3.3,1477.0
20487,3.2,1483.9
20505,3.1,1478.3
20524,2.9,1455.0
20543,2.9,1424.2
20561,3.2,1424.3
20580,3.1,1410.1
20598,3.0,1424.7
20618,3.2,1423.7
20636,3.0,1419.6
20655,3.0,1423.0
20673,3.0,1430.8
20692,3.1,1420.8
20711,3.2,1428.6
20729,3.1,1420.7
20749,3.0,1404.7
20767,3.1,1432.4
20786,3.1,1423.9
20804,3.4,1432.9
20824,3.7,1448.9
20842,3.6,1474.2
20860,3.4,1459.0
20880,3.5,1477.2
20898,3.6,1492.7
20917,3.5,1505.9
20935,3.3,1526.4
20955,3.3,1518.3
20973,3.6,1523.5
20992,3.5,1532.5
21011,3.6,1538.7
21029,3.7,1542.0
21048,3.8,1548.6
21066,3.7,1526.2
21086,3.8,1499.3
21104,3.7,1513.6
21123,3.5,1510.8
21142,3.6,1507.1
21160,3.5,1489.8
21179,3.5,1484.4
